1186,蔬菜,1489602,西葫芦,0.6,1.1,1.6,斤,冀蒙,2023-08-21 00:00:00
1186,蔬菜,1489601,贝贝南瓜,1.5,1.55,1.6,斤,蒙,2023-08-21 00:00:00
1186,蔬菜,1489600,金丝南瓜,0.5,0.6,0.7,斤,蒙,2023-08-21 00:00:00
1186,蔬菜,1489599,板栗南瓜,1.5,1.55,1.6,斤,蒙新,2023-08-21 00:00:00
1186,蔬菜,1489598,南北瓜,0.8,0.9,1.0,斤,湘鄂,2023-08-21 00:00:00
1186,蔬菜,1489597,尖椒,0.8,1.2,1.6,斤,冀辽鲁蒙,2023-08-21 00:00:00
1186,蔬菜,1489596,红尖椒,1.3,1.65,2.0,斤,鲁冀,2023-08-21 00:00:00
1186,蔬菜,1489595,美人椒,1.5,2.0,2.5,斤,鲁云,2023-08-21 00:00:00
1186,蔬菜,1489594,螺丝椒,1.2,1.85,2.5,斤,鲁冀,2023-08-21 00:00:00
1186,蔬菜,1489593,柿子椒,0.8,1.2,1.6,斤,鲁冀辽,2023-08-21 00:00:00
1186,蔬菜,1489592,线椒,1.3,1.9,2.5,斤,鲁冀,2023-08-21 00:00:00
1186,蔬菜,1489591,杭椒,1.0,1.2,1.4,斤,鲁冀辽,2023-08-21 00:00:00
1186,蔬菜,1489590,小米椒,3.0,4.0,5.0,斤,云粤,2023-08-21 00:00:00
1189,肉禽蛋,1488969,五花头,10.5,10.75,11.0,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488968,纯通脊,12.5,12.75,13.0,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488967,通脊,10.5,10.75,11.0,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488966,小里脊,13.0,13.5,14.0,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488965,梅花肉,12.0,12.25,12.5,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488964,纯瘦肉,11.0,11.5,12.0,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488963,护心肉,18.0,18.0,18.0,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488962,前肘,9.5,10.0,10.5,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488961,后肘（带骨）,7.8,8.4,9.0,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488960,后肘（去骨）,10.0,10.0,10.0,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488959,猪尾巴,42.0,42.0,42.0,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488958,猪蹄,20.0,20.0,20.0,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488957,纯排骨,20.0,21.5,23.0,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488956,纯腔骨,7.0,8.5,10.0,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488955,腔排骨,14.0,14.5,15.0,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488954,梅花骨,10.0,10.5,11.0,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488953,棒骨,9.0,9.5,10.0,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488952,猪头,10.0,10.0,10.0,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488951,猪口条,17.0,17.0,17.0,斤,,2023-08-20 00:00:00
1189,肉禽蛋,1488950,猪耳,26.0,26.0,26.0,斤,,2023-08-20 00:00:00
1186,蔬菜,1489129,毛豆,2.8,3.0,3.2,斤,冀苏川,2023-08-20 00:00:00
1186,蔬菜,1489128,花生,3.0,4.25,5.5,斤,冀苏川皖,2023-08-20 00:00:00
1186,蔬菜,1489127,玉米,0.8,1.0,1.2,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489126,玉米,0.8,1.0,1.2,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489125,苦瓜,1.2,1.5,1.8,斤,鲁冀,2023-08-20 00:00:00
1186,蔬菜,1489124,丝瓜,1.5,2.5,3.5,斤,冀鲁豫,2023-08-20 00:00:00
1186,蔬菜,1489123,西葫芦,0.6,1.1,1.6,斤,冀蒙晋,2023-08-20 00:00:00
1186,蔬菜,1489122,贝贝南瓜,1.5,1.55,1.6,斤,蒙,2023-08-20 00:00:00
1186,蔬菜,1489121,金丝南瓜,0.5,0.6,0.7,斤,蒙,2023-08-20 00:00:00
1186,蔬菜,1489120,板栗南瓜,1.5,1.55,1.6,斤,蒙新,2023-08-20 00:00:00
1186,蔬菜,1489119,南北瓜,0.8,0.9,1.0,斤,湘鄂,2023-08-20 00:00:00
1186,蔬菜,1489118,尖椒,0.8,1.2,1.6,斤,冀辽鲁蒙,2023-08-20 00:00:00
1186,蔬菜,1489117,红尖椒,1.3,1.65,2.0,斤,鲁冀,2023-08-20 00:00:00
1186,蔬菜,1489116,美人椒,1.5,2.0,2.5,斤,鲁云,2023-08-20 00:00:00
1186,蔬菜,1489115,螺丝椒,1.2,1.85,2.5,斤,鲁冀,2023-08-20 00:00:00
1186,蔬菜,1489114,柿子椒,0.8,1.2,1.6,斤,鲁冀辽,2023-08-20 00:00:00
1186,蔬菜,1489113,线椒,1.3,1.9,2.5,斤,鲁冀,2023-08-20 00:00:00
1186,蔬菜,1489112,杭椒,1.0,1.1,1.2,斤,鲁冀辽,2023-08-20 00:00:00
1186,蔬菜,1489111,小米椒,3.0,4.0,5.0,斤,云粤,2023-08-20 00:00:00
1186,蔬菜,1489110,彩椒,2.0,2.25,2.5,斤,鲁冀,2023-08-20 00:00:00
1190,水产,1489289,草鱼,6.5,6.75,7.0,斤,,2023-08-21 00:00:00
1190,水产,1489288,草鱼,7.0,7.25,7.5,斤,,2023-08-21 00:00:00
1190,水产,1489287,草鱼,8.0,8.25,8.5,斤,,2023-08-21 00:00:00
1190,水产,1489286,鲫鱼,10.0,10.5,11.0,斤,,2023-08-21 00:00:00
1190,水产,1489285,鲫鱼,12.0,12.0,12.0,斤,,2023-08-21 00:00:00
1190,水产,1489284,鲫鱼,12.0,12.5,13.0,斤,,2023-08-21 00:00:00
1190,水产,1489283,胖头鱼,12.0,12.0,12.0,斤,,2023-08-21 00:00:00
1190,水产,1489282,胖头鱼,11.0,11.5,12.0,斤,,2023-08-21 00:00:00
1190,水产,1489281,武昌鱼,11.0,12.0,13.0,斤,,2023-08-21 00:00:00
1190,水产,1489280,鲢鱼,4.0,4.5,5.0,斤,,2023-08-21 00:00:00
1190,水产,1489279,鲢鱼,4.0,4.0,4.0,斤,,2023-08-21 00:00:00
1190,水产,1489278,鲶鱼,6.0,6.25,6.5,斤,,2023-08-21 00:00:00
1190,水产,1489277,松花鱼,10.0,10.5,11.0,斤,,2023-08-21 00:00:00
1190,水产,1489276,黑鱼,11.0,11.5,12.0,斤,,2023-08-21 00:00:00
1190,水产,1489275,黑鱼,12.0,12.5,13.0,斤,,2023-08-21 00:00:00
1190,水产,1489274,黄鳝,28.0,29.0,30.0,斤,,2023-08-21 00:00:00
1190,水产,1489273,黄鳝,45.0,46.5,48.0,斤,,2023-08-21 00:00:00
1190,水产,1489272,罗非鱼,10.0,10.5,11.0,斤,,2023-08-21 00:00:00
1190,水产,1489271,虹鳟鱼,23.0,23.5,24.0,斤,,2023-08-21 00:00:00
1190,水产,1489270,鲟鱼,21.0,21.5,22.0,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489429,白条猪,9.75,9.75,9.75,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489428,前臀尖,10.5,10.75,11.0,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489427,前臀尖,10.0,10.25,10.5,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489426,后臀尖,10.5,10.75,11.0,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489425,后臀尖,10.0,10.25,10.5,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489424,五花肉,12.5,12.75,13.0,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489423,五花肉,11.5,12.0,12.5,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489422,五花头,10.5,10.75,11.0,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489421,纯通脊,12.5,12.75,13.0,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489420,通脊,10.5,10.75,11.0,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489419,小里脊,13.0,13.5,14.0,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489418,梅花肉,12.0,12.5,13.0,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489417,纯瘦肉,11.0,11.5,12.0,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489416,护心肉,18.0,18.0,18.0,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489415,前肘,9.5,10.0,10.5,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489414,后肘（带骨）,7.8,8.4,9.0,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489413,后肘（去骨）,10.0,10.0,10.0,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489412,猪尾巴,42.0,42.0,42.0,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489411,猪蹄,20.0,20.0,20.0,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489410,纯排骨,20.0,21.5,23.0,斤,,2023-08-21 00:00:00
1186,蔬菜,1489149,番茄,1.0,1.25,1.5,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489148,番茄,1.3,1.65,2.0,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489147,番茄,2.0,2.25,2.5,斤,蒙,2023-08-20 00:00:00
1186,蔬菜,1489146,黄瓜,1.0,1.35,1.7,斤,鲁辽冀,2023-08-20 00:00:00
1186,蔬菜,1489145,黄瓜,2.0,2.5,3.0,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489144,小黄瓜,3.5,4.0,4.5,斤,辽冀,2023-08-20 00:00:00
1186,蔬菜,1489143,小黄瓜,4.0,4.35,4.7,斤,辽鲁,2023-08-20 00:00:00
1186,蔬菜,1489142,茄子,1.0,1.65,2.3,斤,冀鲁,2023-08-20 00:00:00
1186,蔬菜,1489141,长茄,1.0,1.6,2.2,斤,冀辽晋,2023-08-20 00:00:00
1186,蔬菜,1489140,线茄,1.0,1.5,2.0,斤,冀京,2023-08-20 00:00:00
1186,蔬菜,1489139,广茄,1.0,1.75,2.5,斤,京,2023-08-20 00:00:00
1186,蔬菜,1489138,冬瓜,0.4,0.48,0.55,斤,冀辽,2023-08-20 00:00:00
1186,蔬菜,1489137,冬瓜,0.3,0.35,0.4,斤,冀豫,2023-08-20 00:00:00
1186,蔬菜,1489136,毛冬瓜,0.5,0.6,0.7,斤,豫,2023-08-20 00:00:00
1186,蔬菜,1489135,架豆,2.8,4.5,6.2,斤,冀晋云,2023-08-20 00:00:00
1186,蔬菜,1489134,豆王,2.8,3.65,4.5,斤,冀辽云晋,2023-08-20 00:00:00
1186,蔬菜,1489133,扁豆,3.0,3.75,4.5,斤,冀晋,2023-08-20 00:00:00
1186,蔬菜,1489132,豇豆,2.0,2.75,3.5,斤,鲁冀,2023-08-20 00:00:00
1186,蔬菜,1489131,白不老,2.0,3.25,4.5,斤,冀辽晋,2023-08-20 00:00:00
1186,蔬菜,1489130,油豆,3.5,4.0,4.5,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489169,娃娃菜,0.7,0.8,0.9,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489168,小白菜,1.5,1.65,1.8,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489167,圆白菜,0.6,0.8,1.0,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489166,紫甘蓝,1.1,1.15,1.2,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489165,芹菜,0.9,1.05,1.2,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489164,西芹,1.5,1.6,1.7,斤,鲁辽,2023-08-20 00:00:00
1186,蔬菜,1489163,菠菜,4.0,5.0,6.0,斤,冀蒙,2023-08-20 00:00:00
1186,蔬菜,1489162,莴笋,1.0,1.4,1.8,斤,蒙,2023-08-20 00:00:00
1186,蔬菜,1489161,团生菜,2.0,2.75,3.5,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489160,散叶生菜,3.0,3.25,3.5,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489159,油菜,1.5,1.75,2.0,斤,冀鲁辽,2023-08-20 00:00:00
1186,蔬菜,1489158,香菜,5.0,6.0,7.0,斤,冀蒙辽,2023-08-20 00:00:00
1186,蔬菜,1489157,茴香,4.0,4.5,5.0,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489156,韭菜,2.3,2.9,3.5,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489155,苦菊,4.0,4.35,4.7,斤,辽,2023-08-20 00:00:00
1186,蔬菜,1489154,油麦菜,3.0,3.25,3.5,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489153,散菜花,1.2,1.5,1.8,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489152,绿菜花,1.4,1.7,2.0,斤,冀,2023-08-20 00:00:00
1186,蔬菜,1489151,绿豆芽,0.95,0.98,1.0,斤,,2023-08-20 00:00:00
1186,蔬菜,1489150,黄豆芽,0.85,0.88,0.9,斤,,2023-08-20 00:00:00
1187,水果,1489489,绿化久,2.0,2.25,2.5,斤,,2023-08-21 00:00:00
1187,水果,1489488,猕猴桃,6.5,6.55,6.6,斤,,2023-08-21 00:00:00
1187,水果,1489487,猕猴桃,4.5,4.75,5.0,斤,,2023-08-21 00:00:00
1187,水果,1489486,猕猴桃,4.5,4.65,4.8,斤,,2023-08-21 00:00:00
1187,水果,1489485,猕猴桃,6.0,8.0,10.0,斤,,2023-08-21 00:00:00
1187,水果,1489484,李子,2.5,3.0,3.5,斤,,2023-08-21 00:00:00
1187,水果,1489483,西梅,4.0,4.5,5.0,斤,,2023-08-21 00:00:00
1187,水果,1489482,无籽小号-大号,0.8,0.85,0.9,斤,,2023-08-21 00:00:00
1187,水果,1489481,麒麟,1.0,1.25,1.5,斤,,2023-08-21 00:00:00
1187,水果,1489480,特小凤,2.5,2.55,2.6,斤,,2023-08-21 00:00:00
1187,水果,1489479,L600吊秧瓜,1.8,2.15,2.5,斤,,2023-08-21 00:00:00
1187,水果,1489478,甜王,0.6,0.7,0.8,斤,,2023-08-21 00:00:00
1187,水果,1489477,硒砂瓜,0.5,0.65,0.8,斤,,2023-08-21 00:00:00
1187,水果,1489476,金城5号,0.5,0.6,0.7,斤,,2023-08-21 00:00:00
1187,水果,1489475,蜜童,1.0,1.1,1.2,斤,,2023-08-21 00:00:00
1187,水果,1489474,墨童,1.0,1.1,1.2,斤,,2023-08-21 00:00:00
1187,水果,1489473,国产香蕉,3.4,3.5,3.6,斤,,2023-08-21 00:00:00
1187,水果,1489472,进口香蕉,3.6,4.0,4.4,斤,,2023-08-21 00:00:00
1187,水果,1489471,泰国香蕉,10.0,11.0,12.0,斤,,2023-08-21 00:00:00
1187,水果,1489470,苹果蕉,4.0,4.25,4.5,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489409,纯腔骨,7.0,8.5,10.0,斤,,2023-08-21 00:00:00
1189,肉禽蛋,1489408,腔排骨,13.5,14.25,15.0,斤,,2023-08-21 00:00:00
